Postal code,LONG,LAT
V6J1T3,-123.151671,49.265646
V6Z3G4,-123.124275,49.281119
V6B2W2,-123.117763,49.279019
V6Z0G5,-123.131048,49.275143
V6A2Z8,-123.097265,49.278976
V5N3Y6,-123.070348,49.250982
V6J2L9,-123.144786,49.25725
V6B1G2,-123.121775,49.277398
V5V1R4,-123.095307,49.251902
V5R4P2,-123.027143,49.233592
V6E4S2,-123.127646,49.288506
V6N1N1,-123.177157,49.23048
V6J1G1,-123.14198400000001,49.270505
V5V4M8,-123.086132,49.24211
V6S1K4,-123.183517,49.252029
V5T0A8,-123.099057,49.264114
V6Z2K7,-123.132745,49.276153
V6E2B1,-123.128102,49.287427
V6L2J2,-123.161246,49.243309
V5N5Z3,-123.07439,49.248593
V6B1K3,-123.124499,49.277081
V5Y2S2,-123.109443,49.233386
V6L1V5,-123.174301,49.249831
V5Z3Z4,-123.12003566666665,49.26738
V5Y0C6,-123.105238,49.271072
V5L1R2,-123.0646,49.282038
V6E4N1,-123.125326,49.289302
V5X2H8,-123.111346,49.213306
V5V2C6,-123.094756,49.248784
V5V4M4,-123.086005,49.246023
V5T3K7,-123.098597,49.267571
V5Y3W5,-123.113813,49.26476
V5T4T1,-123.098661,49.266824
V6R1C9,-123.210292,49.273039
V5T0G2,-123.102845,49.269613
V5W1W8,-123.10259,49.229489
V5N0E5,-123.059476,49.243757
V5Y0H5,-123.107987,49.270161
V6P4M9,-123.134854,49.205006
V5N0A5,-123.071778,49.258791
V6P4J8,-123.133293,49.204975
V6C1C8,-123.123494,49.289397
V5W2P8,-123.103893,49.227158
V5R5L7,-123.028822,49.230891
V5Y0B7,-123.109259,49.27065
V6B0K9,-123.111904,49.278615
V5Y2C6,-123.11128,49.252783
V6Z1B1,-123.126011,49.279217
V6B0N3,-123.114368,49.277964
V5T0E9,-123.099808,49.265574
V5L1J8,-123.058739,49.284709
V6H4H4,-123.137268,49.266076
V6Z1W8,-123.132167,49.275884
V6Z2P6,-123.131072,49.277161
V6J4B7,-123.150829,49.243461
V6R2V4,-123.210726,49.26104
V6R2G4,-123.186862,49.263417
V5Z1T3,-123.125794,49.257183
V5K1A7,-123.050671,49.292026
V6B5P2,-123.121427,49.275113
V6M1A5,-123.135779,49.241654
V5R3B2,-123.035983,49.230346
V5Z1B8,-123.120795,49.264983
V6L2C1,-123.174365,49.243186
V6R3C8,-123.192323,49.25822
V6H0A9,-123.132547,49.263412
V6P0B1,-123.139664,49.224653
V5Y0E5,-123.107964,49.271911
V6K2A4,-123.154077,49.264688
V5V4H7,-123.087429,49.254134
V5S1X7,-123.051672,49.220279
V6E1H5,-123.129769,49.285191
V5K3A4,-123.050719,49.273362
V6B0J1,-123.10809,49.279686
V6Z2J1,-123.12843175,49.27829925
V6K2L7,-123.165518,49.262352
V5X1G3,-123.104941,49.222992
V6K3T3,-123.164502,49.264479
V6H4G5,-123.137262,49.266256
V6C0B2,-123.117598,49.288106
V6Z2M9,-123.127893,49.277215
V6E0B1,-123.126052,49.282486
V5P4Y4,-123.067082,49.232666
V5Y1E3,-123.113527,49.267382
V5K1Z9,-123.047998,49.281067
V6L1K6,-123.168947,49.253624
V6B1T8,-123.111124,49.27813
V6H1G9,-123.134901,49.26363
V5N2A4,-123.067896,49.259655
V6C2C6,-123.117598,49.288106
V5Z2N8,-123.123232,49.232934
V5T3G2,-123.10096,49.259655
V6N1P1,-123.17853,49.238108
V5N4G2,-123.067953,49.25136
V5P3R6,-123.067311,49.221073
V6L1X4,-123.174339,49.24717
V6R1B2,-123.186541,49.272201
V5W1T4,-123.095134,49.230973
V5R4N4,-123.02479,49.243522
V5S3T9,-123.052745,49.206735
V5R6E6,-123.028396,49.236144
V5N2V1,-123.063832,49.249284
V5Y1N9,-123.113833,49.263854
V5M0G2,-123.045585,49.269292
V5X4V9,-123.088657,49.211889
V5Y0B8,-123.106701,49.270616
V5R3R3,-123.044603,49.242177
V6R4N8,-123.187549,49.266517
V6K4L6,-123.160013,49.26782
V6R1E7,-123.2099965,49.2702805
V6S1S8,-123.195187,49.247074
V6R2A9,-123.198812,49.264392
V6R4H8,-123.189807,49.268821
V6R2X7,-123.201626,49.260177
V6R1S7,-123.210448,49.268083
V6R2C7,-123.204521,49.264549
V6R2G5,-123.186851,49.263597
V6R2V1,-123.204645,49.261128
V5R5J9,-123.03684,49.236167
V6R3Z2,-123.206018,49.269529
V6R2L6,-123.198516,49.262675
V6R2Y7,-123.213804,49.260361
V6J3Z6,-123.15365066666668,49.27250133333333
V6R2L1,-123.192408,49.262732
V6R2Y4,-123.210755,49.260136
V6R2T4,-123.195542,49.260809
V6J3L1,-123.1479065,49.273494
V5V1V6,-123.088894,49.250904
V6R3B7,-123.179037,49.258006
V5M1X8,-123.035181,49.262818
V6Z3E3,-123.128028,49.273523
V6B5S3,-123.117763,49.279019
V6R3C6,-123.190929,49.258155
V6K2T2,-123.1656,49.260346
V6K4E6,-123.174225,49.261028
V6R2T1,-123.192495,49.260943
V6J5K1,-123.150757,49.26146
V6K1A5,-123.164541,49.272672
V6K1E6,-123.165323,49.271987
V5Y2H6,-123.106218,49.248949
V6P4W3,-123.13931,49.209733
V6P1S3,-123.127205,49.219099
V6P1V7,-123.127763,49.218251
V5N1Y1,-123.061081,49.26121
V6K2A3,-123.176824,49.266
V5W3W8,-123.103861,49.228081
V5W1H6,-123.098234,49.236179
V5X3H2,-123.101523,49.224227
V5W1L5,-123.102628,49.234456
V5X1S1,-123.085416,49.219134
V5X1S2,-123.085421,49.218954
V5S1M2,-123.031571,49.224509
V5X1V6,-123.104027,49.217577
V5R4N8,-123.02523,49.238614
V5R6B6,-123.032563,49.238972
V5R6C6,-123.031284,49.237019
V5R4N9,-123.026176,49.237265
V5R5E9,-123.037695,49.238179
V5R2J4,-123.035333,49.243376
V5R3T7,-123.046451,49.23809
V6G1X5,-123.139144,49.28261
V6E1J9,-123.132516,49.285277
V6Z2S7,-123.1229545,49.276217
V6E3Z9,-123.135662,49.280138
V5L1Z7,-123.066967,49.279242
V5N1V9,-123.071719,49.262433
V6B5W4,-123.116632,49.27825
V5Z4R8,-123.120522,49.229868
V6E1A6,-123.12679,49.287174
V6B1S3,-123.11780333333333,49.27780766666667
V5L4G8,-123.065565,49.272554
V5S2P2,-123.0559745,49.2088345
V6R1E5,-123.210126,49.270739
V5L2N3,-123.066621,49.274759
V5T0A7,-123.098731,49.267941
V5Z4L2,-123.117445,49.261887
V6R2H6,-123.204548,49.263857
V6B0B1,-123.1224185,49.276193
V5P4W2,-123.057747,49.206289
V6B5T1,-123.126108,49.273972
V5X0B2,-123.095491,49.211479
V5T1V9,-123.102009,49.262851
V5S4S9,-123.04756,49.20689
V6J5M6,-123.139703,49.264432
V5L1E7,-123.057127,49.286512
V6G3K5,-123.12864,49.288864
V5R1B2,-123.04035,49.249755
V6Z3E6,-123.129156,49.273339
V6M4E5,-123.162985,49.231906
V6K2Y5,-123.154294,49.25814
V6M1X1,-123.132198,49.234175
V6R1H5,-123.188502,49.271274
V6P2R3,-123.14483,49.21224
V6C3R5,-123.12296,49.289682
V5Y0B2,-123.11306,49.268565
V5Y0E7,-123.113587,49.267807
V5Z4K4,-123.117478,49.260877
V6H2X6,-123.130045,49.246812
V6B1X9,-123.122715,49.278004
V5N3E3,-123.069697,49.240205
V6E4N5,-123.12679,49.287174
V5X2A3,-123.092623,49.215585
V6H4H9,-123.137268,49.266076
V5V4N9,-123.083963,49.250476
V6Z3E9,-123.127532,49.271872
V6H1B6,-123.132475,49.26516
V6C2E8,-123.117704,49.285468
V5M4A9,-123.02935149999999,49.256857499999995
V5S4W6,-123.03838,49.219207
V6E0B3,-123.124135,49.286494
V6M1T9,-123.159873,49.2364075
V6E1P1,-123.133446,49.2803
V5Z3K6,-123.120293,49.255651
V6P0G7,-123.118493,49.210559
V6S1A4,-123.1894,49.257329
V5K1H6,-123.046188,49.288622
V6K1G9,-123.165378,49.270926
V5T2W5,-123.07883,49.255804999999995
V5V0B3,-123.08881,49.252872
V5V2Y5,-123.089119,49.241798
V6H1V7,-123.128341,49.252978
V5N0G4,-123.12357866,49.25761246
V6Z0E8,-123.124798,49.281102
V6A4K7,-123.101442,49.275979
V6L1Z4,-123.171588,49.245079
V5T0B2,-123.099057,49.264114
V6Z3H4,-123.13035,49.273664
V5Y1L3,-123.113727,49.265835
V6A1Z4,-123.078202,49.27957
V5N3P5,-123.073531,49.260942
V5L1B5,-123.060266,49.287947
V5L1C3,-123.058872,49.288516
V5L2N4,-123.066619,49.274939
V5L2Z2,-123.062821,49.271328
V5K2S8,-123.032822,49.27653
V5V2P8,-123.07917,49.24552
V5P1B3,-123.072711,49.238381
V5K4B5,-123.04424,49.277872
V5K2B8,-123.048007,49.280129
V5K1G8,-123.055936,49.28864
V5P3S8,-123.069963,49.214144
V5S3H7,-123.0366045,49.221923000000004
V5S2C8,-123.043337,49.215848
V5S3S9,-123.039895,49.217089
V5S4B2,-123.02799,49.21176
V6A4H6,-123.098659,49.284176
V6P2A1,-123.121997,49.216114
V6P1Z9,-123.122005,49.215935
V6J5C5,-123.138492,49.26969
V5T4R7,-123.085482,49.259254
V5T1L5,-123.088113,49.265123
V5V1L2,-123.078898,49.253631
V6Z2B9,-123.130351,49.277632
V5K2L8,-123.027032,49.27817
V5M4B1,-123.029215,49.2567795
V6J1J2,-123.149127,49.269935
V5Y2T3,-123.114769,49.232577
V6R3C7,-123.190929,49.258155
V6H1N8,-123.135061,49.259676
V5N5N1,-123.059332,49.24126
V6Z2V2,-123.120689,49.272555
V5T2K2,-123.104098,49.259433
V6A0H3,-123.12357866,49.25761246
V6J2L7,-123.14004,49.257166
V6Z2S4,-123.133117,49.274996
V5S0A7,-123.040949,49.206039
V6J2A4,-123.144628,49.262822
V5T0A2,-123.099337,49.261003
V5L3B9,-123.060916,49.270334
V6P4X5,-123.139831,49.223062
V5R3M1,-123.05287,49.23662
V6S1G6,-123.194715,49.254811
V5R2H7,-123.03371,49.246665
V5S2P7,-123.051774,49.228902
V6K1R6,-123.174782,49.268546
V5Z3T6,-123.124497,49.258228
V6B0C1,-123.107498,49.279177
V5Z3P6,-123.121909,49.256587
V5S4C4,-123.02480249999999,49.219620500000005
V6P2Z8,-123.141737,49.208089
V5R0B3,-123.057875,49.240909
V5Y2B5,-123.10853,49.253916
V6J2J3,-123.1422795,49.259059
V5Y1C9,-123.112182,49.268038
V5Z0C8,-123.1213195,49.265665
V5R0A2,-123.025371,49.234219
V6H1V6,-123.128488,49.253656
V6P4Z9,-123.140636,49.209527
V6G2Y7,-123.137388,49.29121
V5S2E5,-123.054401,49.216119
V6J1R1,-123.1400865,49.266299000000004
V6K3A8,-123.177073,49.258886
V5V3K2,-123.102703,49.253228
V5N1A5,-123.072535,49.269522
V5Y3V4,-123.115475,49.22613
V6J1S9,-123.146887,49.265569
V5Y0L4,-123.11269,49.249535
V6S1K5,-123.183519,49.251849
V6H3J5,-123.138576,49.260306
V6P0C2,-123.14196,49.209544
V5T4J2,-123.086177,49.264218
V6P5K5,-123.148296,49.214635
V6N3P7,-123.177272,49.228619
V6L1L9,-123.16129699999999,49.252615
V6N2E7,-123.1770995,49.240609250000006
V6A0C8,-123.100982,49.279578
V5T0E3,-123.102845,49.269613
V6R1V6,-123.213521,49.267436
V5V0A9,-123.08895,49.248548
V5X4B3,-123.082758,49.223037
V5M4T9,-123.04056122222222,49.25936633333333
V5L0B8,-123.073376,49.281211
V6E4R1,-123.132434,49.278262
V6B0H1,-123.126472,49.27578
V6B0A6,-123.120042,49.279284
V6M4B4,-123.161113,49.237455
V5M2E9,-123.037803,49.25821
V6B0M6,-123.117128,49.280725
V6H1E2,-123.127808,49.263515
V6B2Y5,-123.123966,49.274662
V6G1M8,-123.13794,49.288794
V6E4S6,-123.123885,49.289037
V6C3P9,-123.12296,49.289682
V5Y0K4,-123.105266,49.270118
V6B1S1,-123.117473,49.279727
V6C0B5,-123.118359,49.283768
V6B1T2,-123.1185855,49.2770105
V5P1G5,-123.060427,49.236809
V6P2N4,-123.139701,49.21305
V6K1B8,-123.160754,49.272583999999995
V5X0H5,-123.1128272,49.2120882
V6S1H3,-123.186605,49.253679
V6K3A3,-123.171333,49.258618
V6L1P9,-123.177123,49.252016
V6K2Z9,-123.169366,49.258589
V6S1N7,-123.182635,49.248924
V6L1R7,-123.174344,49.251104
V6K2Z4,-123.163763,49.258285
V6P4Y9,-123.140422,49.215481
V6M3L1,-123.14468,49.23162
V5N2T3,-123.064654,49.243328
V5X1R3,-123.099786,49.219172
V5X4S4,-123.088195,49.224018
V5R1T2,-123.03116,49.245443
V5M2T9,-123.045753,49.252263
V5M4E1,-123.032404,49.252221
V5R1V8,-123.043341,49.244654
V6Z2B8,-123.13097,49.277789
V6Z2L9,-123.132183,49.274391
V6N1A1,-123.16395,49.237502
V6K1H6,-123.153892,49.26983
V5V4P7,-123.083873,49.2435695
V6A4C1,-123.095936,49.272267
V6S1A3,-123.186562,49.257468
V5P2S5,-123.069506,49.209636
V5R6H4,-123.027372,49.235267
V6E3W2,-123.13472,49.277029
V6H1R8,-123.132108,49.257802
V5V4R8,-123.082616,49.243567
V6B0M2,-123.12732,49.275483
V6S1R2,-123.187424,49.248174
V6K1S7,-123.161092,49.267488
V6R2G1,-123.182853,49.263346
V6M1E3,-123.153186,49.241158
V5M0B9,-123.045597,49.268391
V5S4T9,-123.02691899999999,49.227294
V6P2M8,-123.133553,49.212953
V6A1Z8,-123.092572,49.278536
V6P4V8,-123.13915,49.214078
V6J5L9,-123.151848,49.261097
V5K2P9,-123.05562,49.27654
V5Z4N9,-123.116156,49.262003
V5P1R7,-123.064,49.226365
V5T1Z5,-123.099506,49.261897
V6J2E1,-123.139922,49.260732
V6P2C2,-123.145718,49.216095
V6J2M3,-123.147172,49.25729
V6M3M5,-123.145359,49.240958
V6M0A1,-123.161586,49.231886
V5N4A2,-123.0689,49.246282
V6B2G6,-123.125594,49.276892
V6H0A4,-123.134981,49.26173
V5V2B1,-123.08289,49.248992
V5S3S8,-123.039895,49.217089
V5V2V3,-123.098098,49.243322
V5N4C1,-123.069942,49.261864
V6Z3G6,-123.116021,49.276375
V6H2E9,-123.131029,49.244847
V5Y1V7,-123.108303,49.259316
V6B1G4,-123.105723,49.281825
V6K1L4,-123.156294,49.268985
V5S2Z1,-123.044982,49.217967
V6B0M5,-123.121695,49.278936
V6J4H2,-123.141213,49.254417
V6G2Y3,-123.143495,49.289106
V5T4N6,-123.08156,49.256575
V5L1H9,-123.066835,49.284444
V6K1R9,-123.176725,49.268393
V6J1S4,-123.142243,49.265491
V6J1W9,-123.142216,49.263728
V6K2Y3,-123.177042,49.259618
V6Z2R6,-123.123108,49.273433
V6K2M2,-123.169357,49.262388
V6R3P9,-123.18557,49.268177
V5S4V1,-123.04829674999999,49.207257999999996
V6H4J5,-123.127815,49.263335
V6P4L8,-123.134019,49.215278
V5S0A8,-123.040949,49.206039
V6Z0C6,-123.1284296,49.27547
V6S1N9,-123.184334,49.248929
V6H2A2,-123.137909,49.249197
V6N2S7,-123.192311,49.239639
V5P2Z2,-123.076095,49.224318
V5M4G4,-123.052038,49.252791
V5R3Z1,-123.039797,49.240227
V6R2W3,-123.183003,49.259891
V6B0E4,-123.11985,49.279412
V5V2W9,-123.089098,49.242668
V6B3P3,-123.1270275,49.275183999999996
V5L1W3,-123.071547,49.280207
V6G3J6,-123.127651,49.290149
V6H1J3,-123.132588,49.262449
V5P4E6,-123.062235,49.224557
V6K4W2,-123.155484,49.261127
V5V3M8,-123.101338,49.255202
V6G3G3,-123.128042,49.29084
V6E4T1,-123.126873,49.289304
V5V3E2,-123.0850845,49.2547905
V5R6E5,-123.052374,49.239692
V5M3C6,-123.053034,49.256198
V5X1W9,-123.107992,49.21675
V6E1K7,-123.132118,49.283633
V6K2K9,-123.17498,49.263226
V6S1B7,-123.192185,49.256415
V6A4E5,-123.081482,49.278684
V6H1B2,-123.13367149999999,49.26568675
V6R4R2,-123.180845,49.264197
V5L3J2,-123.0771,49.278111
V6Z2S8,-123.129201,49.275921
V6C3R1,-123.12296,49.289682
V6H3N9,-123.128976,49.267578
V6K0B3,-123.156474,49.263791
V5M2V5,-123.037841,49.252243
V6P6Y1,-123.134902,49.20377
V6M2A3,-123.15932333333335,49.23473333333333
V6M1S8,-123.131411,49.235829
V6Z3H6,-123.131349,49.273256
V5X3Z1,-123.087959,49.217803
V6J1K7,-123.144398,49.268973
V6B0A7,-123.113496,49.273986
V5N1X5,-123.071738,49.26131
V6R2E3,-123.213641,49.264873
V6J5K5,-123.146887,49.265569
V5Y3Z1,-123.110229,49.237112
V6G3K2,-123.130029,49.29176
V6K3B2,-123.154215,49.257403
V6J5J1,-123.147721,49.271136
V6E4T8,-123.122994,49.287225
V6H1K3,-123.130261,49.261488
V5N3K2,-123.075704,49.263762
V5M1J2,-123.037724,49.26748
V6J2Y4,-123.140383,49.246598
V5S4S7,-123.04756,49.20689
V6E4P5,-123.123185,49.287095
V5V4Z2,-123.077814,49.241365
V5P1P2,-123.07073,49.228595
V6A0E5,-123.08809,49.27919075
V6A4L8,-123.101046,49.275027
V5N1Z2,-123.064971,49.260331
V6G2P7,-123.141881,49.289414
V5P1R9,-123.060715,49.226339
V6J3A1,-123.144758,49.244802
V5T2M7,-123.09946,49.258465
V5N1C7,-123.072558,49.268633
V6K3M5,-123.159697,49.268687
V6Z1W5,-123.130454,49.276755
V5X2H1,-123.084422,49.213915
V5M2T5,-123.054389,49.252448
V6C3P8,-123.123494,49.289397
V6A0B4,-123.098337,49.277741
V6J2J7,-123.144757,49.258929
V5P4A1,-123.065896,49.214053
V5L2Y4,-123.070576,49.271512
V5M2B6,-123.026162,49.259127
V6L3A1,-123.178465,49.245673
V6Z3A9,-123.127264,49.272704
V6H3P1,-123.129478,49.26715
V5N4G5,-123.067999,49.245697
V5R4E6,-123.026352,49.243822
V5N3M2,-123.075829,49.248735
V6N3C6,-123.1687675,49.234635
V6M1W5,-123.156643,49.235487
V6Z3B8,-123.12783,49.273397
V6P3P3,-123.123732,49.225916
V6H1V8,-123.12914,49.254193
V5R3Y3,-123.042107,49.238851
V5K3E6,-123.0428,49.272372
V5P3J3,-123.071282,49.235746
V6J2B3,-123.151778,49.262753
V6H1Z3,-123.128657,49.249433
V5S1V7,-123.057986,49.221495
V5P2L2,-123.062039,49.213511
V6B6H4,-123.113245,49.284279
V6Z1P5,-123.129201,49.275921
V6R4N9,-123.187502,49.268071
V5P1P3,-123.062336,49.228617
V6A1N4,-123.10098,49.281284
V6B6E4,-123.122266,49.276553
V5Y0K1,-123.106708,49.269756
V6B6K3,-123.123566,49.274409
V6Z2T8,-123.121943,49.272473
V6Z3G7,-123.116948,49.274899
V5N4G9,-123.068131,49.24083
V6N3T8,-123.187396,49.227403
V5T1R1,-123.078447,49.264333
V5R1H6,-123.048367,49.248012
V6K2M1,-123.169362,49.262208
V6J2M2,-123.147179,49.25711
V6Z3A4,-123.116683,49.273322
V5X1W3,-123.089406,49.217294
V5N4G1,-123.068228,49.251365
V5W1C9,-123.099315,49.237657
V6B6G8,-123.1094,49.280467
V5N1E3,-123.067727,49.268775
V5P4X1,-123.063394,49.206161
V6A1K3,-123.09540125000001,49.28247625
V6K2X3,-123.169334,49.259691
V6P2H3,-123.126615,49.213858
V5P3M5,-123.070224,49.233669
V6Z3H5,-123.13035,49.273664
V6K4V1,-123.153533,49.261733
V5K2L4,-123.032801,49.278171
V5V2E8,-123.083277,49.248664
V5M1X7,-123.037792,49.263006
V5R6H8,-123.025581,49.235257
V5R5A2,-123.041361,49.24285
V5K1W9,-123.027009,49.283039
V5M1N9,-123.04027,49.265772
V5K3K9,-123.035104,49.270289
V5M1T8,-123.048255,49.263954
V6N4A1,-123.190204,49.232527
V6B6P6,-123.120182,49.278453
V5M2A9,-123.045728,49.260013
V5K2B4,-123.053287,49.28032
V5Z4N3,-123.115526,49.257008
V5R4Z5,-123.024376,49.237871
V6Z2N7,-123.128488,49.276689
V6J1G5,-123.147143,49.270603
V5R5P5,-123.029226,49.243099
V6A0E6,-123.10098,49.281284
V5W2R2,-123.101653,49.239785
V6J5L6,-123.150829,49.243461
V6A1L8,-123.092397,49.282246
V5X2X7,-123.12357866,49.25761246
V5N4C9,-123.069726,49.258221
V5S0H3,-123.028648,49.205817
V5K1G6,-123.024593,49.289619
V5Z3B2,-123.116742,49.227449
V5V3Y6,-123.09665,49.248051
V5S0E2,-123.02873500000001,49.206219000000004
V6A1R6,-123.085984,49.280978
V5R2P6,-123.024447,49.236666
V6H1A4,-123.130082,49.265971
V6J0E5,-123.14450049999999,49.26586
V6M2N6,-123.133504,49.227755
V6J1S8,-123.146896,49.265389
V6B0A5,-123.112255,49.273987
V6M3A5,-123.136996,49.2366
V5R0G6,-123.02468,49.234571
V6P0E1,-123.14138372727274,49.220802
V5R4G8,-123.032742,49.237484499999994
V5Y2E3,-123.108583,49.252028
V6Z0E3,-123.128088,49.277342
V5Z1N9,-123.118827,49.25942
V6H0A7,-123.127815,49.263335
V6J1P6,-123.14921,49.267295
V5S4H9,-123.029884,49.208761
V5R6B3,-123.03183,49.240059
V5K3E8,-123.040179,49.272371
V6H4C3,-123.1314,49.259251
V5Z1V5,-123.125836,49.256304
V5T0J7,-123.10343116666667,49.259840499999996
V6P0H5,-123.141963,49.219468
V5Y4B7,-123.112864,49.267071
V5V1Z9,-123.097721,49.249227
V6A0G6,-123.083621,49.281106
V5Z2C3,-123.116961,49.248854
V5V3B5,-123.079565,49.240318
V6H1B4,-123.130116,49.265123
V6A2C4,-123.086132,49.277328
V6R1X5,-123.213558,49.266418
V6R2Y1,-123.204682,49.260044
V5Z1P2,-123.123165,49.259486
V6L1M6,-123.168975,49.25271
V6R2L4,-123.19547,49.262791
V6R3H1,-123.179907,49.267246
V6P5V5,-123.156548,49.220757
V6P6P8,-123.15332,49.210732
V5Z1R2,-123.123185,49.258746
V5Z1C2,-123.122938,49.265191
V6J2A1,-123.142269,49.262607
V6B2S2,-123.121769,49.275335
V6H2E5,-123.131055,49.24536
V6H1S8,-123.131045,49.257162
V6M3K6,-123.144392,49.237133
V6M1E9,-123.152687,49.240429
V6H2Z4,-123.131837,49.25005
V5Y2C2,-123.10604,49.252869
V5Y2G4,-123.111338,49.250988
V5Z1Y1,-123.11924,49.253291
V5Y2E1,-123.106075,49.251983
V5Y2B6,-123.111225,49.253969
V5Z3R9,-123.123521,49.240337
V5Z1W8,-123.117108,49.254328
V6A2J9,-123.091022,49.27583
V5Y2B1,-123.113878,49.25477
V5Z2B1,-123.123454,49.250832
V5N1W1,-123.071722,49.262253
V5Y2J5,-123.11125000000001,49.248376
V5Z1Z6,-123.119307,49.251479
V6P1J1,-123.14084,49.224187
V6P1N9,-123.138838,49.221598
V6P5M2,-123.149807,49.22065
V5V2H7,-123.092125,49.247557
V6M2N7,-123.133519,49.227575
V6P1Z1,-123.139879,49.217368
V6P5H9,-123.147832,49.226408
V6P4W8,-123.139424,49.206414
V5S2J7,-123.058027,49.219494
V5S4L1,-123.031541,49.212389
V5S2C9,-123.03894249999999,49.215441999999996
V5P4T9,-123.062129,49.207565
V5S2N9,-123.054438,49.214582
V5P4V4,-123.0623385,49.2074175
V5S1Z7,-123.05383,49.218869
V5P2J2,-123.060732,49.21519
V5S2L1,-123.056555,49.216477
V5Y0H4,-123.107987,49.270161
V5R0E4,-123.023743,49.233307
V5S2V5,-123.051364,49.215971
V5P4W1,-123.0576284,49.2063482
V6G3C8,-123.128716,49.289458
V6A1T7,-123.098506,49.280269
V6B6H5,-123.113252,49.283783
V6G1P1,-123.134886,49.285411
V6Z2S3,-123.126459,49.280775
V6G1L3,-123.139914,49.291466
V6S1M9,-123.189468,49.250255
V6P2C3,-123.145725,49.215915
V5M1H4,-123.048224,49.267504
V5X1S5,-123.102963,49.218586
V5P2S6,-123.069614,49.209471
V5L1C1,-123.058503,49.289234
V5P1P1,-123.07074,49.228415
V6Z2R9,-123.126172,49.2804175
V6N3V9,-123.193629,49.22601325
V6S1J1,-123.180219,49.252944
V5P4K6,-123.05925,49.226662
V5L2Z8,-123.057282,49.271288
V5M4V8,-123.024743,49.265175
V6S1B9,-123.195056,49.256607
V6S1M4,-123.184322,49.250233
V5L4Z9,-123.05998,49.276129
V5T3J9,-123.09676125,49.2600595
V6P5E8,-123.145168,49.225941
V5R3R4,-123.045875,49.240844
V5K4P1,-123.028461,49.27964
V6N1A4,-123.164001,49.23563
V5T1T5,-123.086192,49.26331
V6H1G1,-123.130182,49.263554
V5P2V1,-123.077166,49.233769
V6Z1N3,-123.132265,49.27334
V5R4N3,-123.02764,49.23002
V5N3Y2,-123.070708,49.240858
V5P2Y4,-123.075846,49.231625
V6A3J2,-123.087428,49.277893
V6P1X4,-123.153515,49.218727
V5R1T1,-123.035276,49.245459
V6S1S1,-123.183586,49.24721
V5X1H1,-123.089462,49.22279
V5P4A8,-123.066272,49.208561
V6L1A8,-123.159142,49.256203
V5Z1E3,-123.122961,49.26435
V5M4C6,-123.031937,49.253611
V5L3R3,-123.07259,49.278053
V5L3X9,-123.069479,49.271754
V6K1A9,-123.170085,49.270974
V6G1E4,-123.136155,49.292041
V6H1C4,-123.127777,49.264254
V6J4X1,-123.148483,49.258611
V6P4G3,-123.132117,49.22485
V6M2L1,-123.157224,49.229815
V6S1Y7,-123.195209,49.244396
V6E0A2,-123.121967,49.287846
V6Z2W9,-123.121678,49.27192
V6J5L8,-123.15285,49.262401
V5N2J8,-123.061443,49.252941
V5V3M1,-123.102497,49.242667
V5M2V7,-123.035229,49.252229
V6K3B6,-123.159094,49.257445
V6A1J3,-123.08003,49.282778
V6K1H7,-123.153885,49.27001
V5P1P4,-123.062341,49.228437
V6E4C2,-123.133951,49.277824
V6A2A1,-123.090636,49.27832
V5X1A9,-123.095839,49.224699
V5T2H5,-123.092071,49.259667
V6N2L7,-123.19524,49.241377
V6L3E3,-123.154052,49.249637
V5R5C1,-123.04698566666667,49.24171633333333
V6H3Z5,-123.130142,49.26429
V6K3E9,-123.154922,49.270378
V5N5A4,-123.062933,49.242159
V5V3W8,-123.097411,49.247187
V6H1B3,-123.127756,49.265086
V6P5T9,-123.156248,49.226044
V5Z3X5,-123.126693,49.227893
V5R2G5,-123.037893,49.244956
V5P3V2,-123.06529,49.237807
V5P1J4,-123.063793,49.234006
V5L1J9,-123.058736,49.284889
V6P3X8,-123.128619,49.211829
V5P3K2,-123.0718095,49.2280715
V6L1G4,-123.159203,49.254579
V6M2W9,-123.13022699999999,49.235211
V6K1P5,-123.163394,49.268396
V6L1T3,-123.15743966666666,49.25067366666667
V6M3X2,-123.12357866,49.25761246
V5P3B4,-123.07437,49.22621
V6N1E2,-123.167542,49.233322
V6P2N9,-123.141961,49.213084
V5N2X5,-123.068934,49.245134
V5S1N6,-123.051412,49.223906
V6L2C4,-123.159999,49.248204
V5L2E4,-123.064654,49.277423
V5N3R1,-123.07357,49.258252
V5V4X5,-123.08032,49.241367
V6P5E9,-123.144894,49.225936
V6P6A8,-123.1450615,49.2086545
V5K1J9,-123.050626,49.287818
V5R4E4,-123.035909,49.23579
V5Y2X2,-123.111911,49.228768
V5K2R2,-123.053338,49.276722
V6N2G4,-123.17161,49.242245
V5N1J9,-123.068371,49.26717
V5P1A2,-123.07267,49.23942
V5R2Z1,-123.047374,49.231227
V6Z2R4,-123.125407,49.281473
V6H1S1,-123.132317,49.257984
V5V1J9,-123.092919,49.253671
V5N3Z9,-123.068752,49.247932
V6B5M5,-123.126108,49.273972
V5W1C7,-123.095994,49.238119
V6Z2S6,-123.13109,49.275978
V5R1R1,-123.026183,49.246098
V6R4C3,-123.211885,49.2669
V6A4G8,-123.103273,49.281893
V6R1E6,-123.2106685,49.270167
